"ISOcode","cancer_type","distribution_method","n_age_groups","lifetime_risk","lifetime_risk_percent","variance","std_error","std_error_percent","ci_lower","ci_upper","ci_lower_percent","ci_upper_percent","note"
426,"colorectum","Poisson",16,0.0128067955885054,1.28068,2.73546659578083e-06,0.00165392460401943,0.165392,0.00956510336462733,0.0160484878123835,0.95651,1.604849,"Success"
729,"colorectum","Poisson",16,0.0127300770810273,1.273008,2.75299024426331e-07,0.000524689455226928,0.052469,0.0117016857487825,0.0137584684132721,1.170169,1.375847,"Success"
800,"colorectum","Poisson",16,0.0124874622038702,1.248746,2.32901990462195e-07,0.000482599202716079,0.04826,0.0115415677665467,0.0134333566411937,1.154157,1.343336,"Success"
768,"colorectum","Poisson",16,0.0122585803282192,1.225858,1.46875439101629e-06,0.00121192177594773,0.121192,0.00988321364736168,0.0146339470090768,0.988321,1.463395,"Success"
762,"colorectum","Poisson",16,0.0118753657339808,1.187537,1.04385443996921e-06,0.0010216919496449,0.102169,0.00987284951267674,0.0138778819552848,0.987285,1.387788,"Success"
795,"colorectum","Poisson",16,0.0116195300063445,1.161953,1.04641829417417e-06,0.00102294589014971,0.102295,0.0096145560616511,0.0136245039510379,0.961456,1.36245,"Success"
450,"colorectum","Poisson",16,0.0115689608123612,1.156896,3.65332263889222e-07,0.000604427219679278,0.060443,0.0103842834617899,0.0127536381629326,1.038428,1.275364,"Success"
108,"colorectum","Poisson",16,0.0115528027858437,1.15528,1.0494618479029e-06,0.00102443245160572,0.102443,0.0095449151806965,0.0135606903909909,0.954492,1.356069,"Success"
728,"colorectum","Poisson",16,0.0114435489929209,1.144355,1.28452999478226e-06,0.00113337107550098,0.113337,0.00922214168493897,0.0136649563009028,0.922214,1.366496,"Success"
834,"colorectum","Poisson",16,0.0113691136139964,1.136911,1.38846499158607e-07,0.000372621120118824,0.037262,0.0106387762185635,0.0120994510094293,1.063878,1.209945,"Success"
478,"colorectum","Poisson",16,0.0111340084280186,1.113401,1.37249942773664e-06,0.00117153720714992,0.117154,0.00883779550200479,0.0134302213540325,0.88378,1.343022,"Success"
4,"colorectum","Poisson",16,0.011025844896307,1.102584,2.95434364141064e-07,0.000543538742079223,0.054354,0.00996050896183174,0.0120911808307823,0.996051,1.209118,"Success"
384,"colorectum","Poisson",16,0.0107289331788227,1.072893,2.48241604317856e-07,0.000498238501440682,0.049824,0.00975238571599896,0.0117054806416464,0.975239,1.170548,"Success"
566,"colorectum","Poisson",16,0.0106000201749954,1.060002,2.88380832308086e-08,0.00016981779421135,0.016982,0.0102671772983411,0.0109328630516496,1.026718,1.093286,"Success"
818,"colorectum","Poisson",16,0.0102265192557186,1.022652,5.04026866862184e-08,0.000224505426852489,0.022451,0.00978648861908767,0.0106665498923494,0.978649,1.066655,"Success"
548,"colorectum","Poisson",16,0.00999474782018072,0.999475,9.9441771134859e-06,0.00315343893447866,0.315344,0.00381400750860254,0.0161754881317589,0.381401,1.617549,"Success"
180,"colorectum","Poisson",16,0.00993036183907004,0.993036,8.18282563626078e-08,0.000286056386683828,0.028606,0.00936969132116974,0.0104910323569703,0.936969,1.049103,"Success"
586,"colorectum","Poisson",16,0.00982513939867678,0.982514,2.58953411839425e-08,0.000160920294506139,0.016092,0.00950973562144475,0.0101405431759088,0.950974,1.014054,"Success"
